protocol_version,suite,instance,n,distance_type,segment,variant,engine_mode,run,seed,config_hash,best_length,bks,deviation_percent,ga_best_length,timing_valid,path_length_evaluations,distance_lookups,ga_path_evaluations,solver_path_evaluations,three_opt_path_evaluations,tour_constructions,two_opt_calls,two_opt_move_evaluations,two_opt_improvements,three_opt_calls,three_opt_candidate_evaluations,three_opt_improvements,local_search_evaluations,ga_generations,preprocessing_seconds,initialization_seconds,solver_seconds,local_search_seconds,total_seconds,switch_iteration,switch_reason
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-no-switch,hybrid_v4_2,7,20360908,3afff0f339621a19,7013,7013,0,7572,false,12001,9536728,8250,3751,0,3750,450,290556,2082,150,1351747,404,1642303,54,0.00119550000817981,0.918185000002268,5.7342176999955,4.18306949986436,6.65374860000156,150,disabled_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,9,20360910,5bf7fdb7b4f06017,7013,7013,0,7181,false,10951,7767116,7200,3751,0,3750,450,199663,983,150,1121257,99,1320920,47,0.00122970000666101,0.88145520001126,5.19455520001065,3.54434140001831,6.07743090001168,51,entropy_trigger
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,9,20360910,61ba92a3430ed643,7013,7013,0,7181,false,10951,7772004,7200,3751,0,3750,450,200885,990,150,1121257,99,1322142,47,0.00119699999049772,0.868710499998997,5.39297310000984,3.63713929989899,6.26306230000046,60,fixed_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-random-switch,hybrid_v4_2,9,20360910,997ab3a3cb5cfd72,7013,7013,0,7181,false,10951,7772880,7200,3751,0,3750,450,201104,993,150,1121257,99,1322361,47,0.00129690000903793,0.813274299987825,5.32297559999279,3.60616049995588,6.13771939999424,71,random_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-no-switch,hybrid_v4_2,9,20360910,3afff0f339621a19,7013,7013,0,7181,false,10951,7772004,7200,3751,0,3750,450,200885,990,150,1121257,99,1322142,47,0.00227209999866318,0.833128300000681,5.32212070000242,3.63392700000259,6.15775520000898,150,disabled_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,10,20360911,5bf7fdb7b4f06017,7013,7013,0,7211,false,11701,8013684,7950,3751,0,3750,450,202727,1102,150,1157559,164,1360286,52,0.00122409999312367,0.951306699993438,5.50849950000702,3.81085079995682,6.46120910000172,55,entropy_trigger
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,10,20360911,61ba92a3430ed643,7013,7013,0,7211,false,11701,8201932,7950,3751,0,3750,450,222924,1277,150,1175469,187,1398393,52,0.00123739999253303,0.938643200002844,5.68415100000857,3.95238110005448,6.62419259999297,60,fixed_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-random-switch,hybrid_v4_2,10,20360911,997ab3a3cb5cfd72,7013,7013,0,7211,false,11701,7956638,7950,3751,0,3750,450,207964,1176,150,1144560,129,1352524,52,0.0013013999996474,0.864939899998717,5.90059640000982,4.0303700001532,6.76703280000947,53,random_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-no-switch,hybrid_v4_2,10,20360911,3afff0f339621a19,7013,7013,0,7211,false,11701,10556730,7950,3751,0,3750,450,376967,2899,150,1465240,569,1842207,52,0.00158830000145826,0.887188799999421,7.34613040000841,5.51222929990035,8.23525949999748,150,disabled_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,11,20360912,61ba92a3430ed643,7013,7013,0,7432,false,12751,7266028,9000,3751,0,3750,450,144729,532,150,1067765,48,1212494,59,0.00247880000097211,1.45505180000328,5.35978859999159,3.57980749999115,6.81757699999434,60,fixed_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,11,20360912,5bf7fdb7b4f06017,7013,7013,0,7432,false,12751,7264428,9000,3751,0,3750,450,144329,531,150,1067765,48,1212094,59,0.0013553999888245,1.43492129999504,5.81809039998916,3.86942119989544,7.25456970000232,51,entropy_trigger
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-no-switch,hybrid_v4_2,11,20360912,3afff0f339621a19,7013,7013,0,7432,false,12751,7278864,9000,3751,0,3750,450,147938,560,150,1067765,48,1215703,59,0.00263550000090618,1.3406074999948,5.45538880000822,3.64047060000303,6.79891789999965,150,disabled_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-random-switch,hybrid_v4_2,11,20360912,997ab3a3cb5cfd72,7013,7013,0,7432,false,12751,7261624,9000,3751,0,3750,450,143628,523,150,1067765,48,1211393,59,0.00198549999913666,1.53328419999161,5.7557317000028,3.78354910002963,7.29119119999814,61,random_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,12,20360913,5bf7fdb7b4f06017,7013,7013,0,7083,false,7201,8229234,3450,3751,0,3750,450,186686,982,150,1220678,140,1407364,22,0.00256310000258964,0.536693299989565,6.24657889999798,4.37172960003954,6.78611060000549,52,entropy_trigger
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,12,20360913,61ba92a3430ed643,7013,7013,0,7083,false,7201,8543686,3450,3751,0,3750,450,197193,1120,150,1266082,185,1463275,22,0.00257890000648331,0.560121099988464,6.39592489998904,4.51110369998787,6.95894989999942,60,fixed_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-random-switch,hybrid_v4_2,12,20360913,997ab3a3cb5cfd72,7013,7013,0,7083,false,7201,8920076,3450,3751,0,3750,450,218248,1336,150,1314777,208,1533025,22,0.00217320000228938,0.509855900003458,6.57672300000559,4.65575640005409,7.0890373000002,73,random_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-no-switch,hybrid_v4_2,12,20360913,3afff0f339621a19,7013,7013,0,7083,false,7201,10483316,3450,3751,0,3750,450,335002,2331,150,1497481,380,1832483,22,0.00221459999738727,0.478039299996453,7.65300580000621,5.79866789998778,8.13356329999806,150,disabled_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,13,20360914,5bf7fdb7b4f06017,7013,7013,0,7811,false,8401,8044866,4650,3751,0,3750,450,218771,1269,150,1164160,128,1382931,30,0.00162450000061654,0.63077040000644,5.98649720000685,4.1501909000508,6.61908770000446,52,entropy_trigger
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,13,20360914,61ba92a3430ed643,7013,7013,0,7811,false,8401,8074984,4650,3751,0,3750,450,221946,1328,150,1167063,127,1389009,30,0.00133870000718161,0.676746500001173,6.09442069999932,4.27081759998691,6.7726973999961,60,fixed_control
