instance,algorithm,run,seed,seed_status,best_length,bks,deviation_percent,archived_best_length,elapsed_seconds,segment,engine_mode,three_opt_max_iterations,record_provenance,correction_note
kroA100.tsp,MSA-ACO,8,20262117,reconstructed_from_original_experiment_scripts,21282.0,21282.0,0.0,21282.0,,small,hybrid_v4_2,,archived_run_record,
kroA100.tsp,MSA-ACO,9,20262118,reconstructed_from_original_experiment_scripts,21282.0,21282.0,0.0,21282.0,,small,hybrid_v4_2,,archived_run_record,
kroA100.tsp,MSA-ACO,10,20262119,reconstructed_from_original_experiment_scripts,21282.0,21282.0,0.0,21282.0,,small,hybrid_v4_2,,archived_run_record,
kroB100.tsp,ACS,1,20372111,reconstructed_from_original_experiment_scripts,22384.0,22141.0,1.0975114041822862,22384.0,16.83,small,acs_end_seq,20.0,archived_run_record,
kroB100.tsp,ACS,2,20372112,reconstructed_from_original_experiment_scripts,22424.0,22141.0,1.2781717176279301,22424.0,16.50,small,acs_end_seq,20.0,archived_run_record,
kroB100.tsp,ACS,3,20372113,reconstructed_from_original_experiment_scripts,22375.0,22141.0,1.0568628336570165,22375.0,17.46,small,acs_end_seq,20.0,archived_run_record,
kroB100.tsp,ACS,4,20372114,reconstructed_from_original_experiment_scripts,22438.0,22141.0,1.3414028273339054,22438.0,17.27,small,acs_end_seq,20.0,archived_run_record,
kroB100.tsp,ACS,5,20372115,reconstructed_from_original_experiment_scripts,22485.0,22141.0,1.553678695632537,22485.0,18.72,small,acs_end_seq,20.0,archived_run_record,
kroB100.tsp,ACS,6,20372116,reconstructed_from_original_experiment_scripts,22507.0,22141.0,1.6530418680276409,22507.0,19.69,small,acs_end_seq,20.0,archived_run_record,
kroB100.tsp,ACS,7,20372117,reconstructed_from_original_experiment_scripts,22783.0,22141.0,2.8995980308025837,22783.0,17.46,small,acs_end_seq,20.0,archived_run_record,
kroB100.tsp,ACS,8,20372118,reconstructed_from_original_experiment_scripts,22398.0,22141.0,1.1607425138882617,22398.0,17.40,small,acs_end_seq,20.0,archived_run_record,
kroB100.tsp,ACS,9,20372119,reconstructed_from_original_experiment_scripts,22558.0,22141.0,1.883383767670837,22558.0,18.87,small,acs_end_seq,20.0,archived_run_record,
kroB100.tsp,ACS,10,20372120,reconstructed_from_original_experiment_scripts,22483.0,22141.0,1.5446456799602548,22483.0,17.85,small,acs_end_seq,20.0,archived_run_record,
kroB100.tsp,MMAS,1,20373111,reconstructed_from_original_experiment_scripts,22954.0,22141.0,3.6719208707827105,22954.0,22.31,small,mmas,20.0,archived_run_record,
kroB100.tsp,MMAS,2,20373112,reconstructed_from_original_experiment_scripts,22747.0,22141.0,2.737003748701504,22747.0,23.29,small,mmas,20.0,archived_run_record,
kroB100.tsp,MMAS,3,20373113,reconstructed_from_original_experiment_scripts,22969.0,22141.0,3.7396684883248272,22969.0,21.15,small,mmas,20.0,archived_run_record,
kroB100.tsp,MMAS,4,20373114,reconstructed_from_original_experiment_scripts,22499.0,22141.0,1.6169098053385123,22499.0,24.82,small,mmas,20.0,archived_run_record,
kroB100.tsp,MMAS,5,20373115,reconstructed_from_original_experiment_scripts,23317.0,22141.0,5.311413215301928,23317.0,23.93,small,mmas,20.0,archived_run_record,
kroB100.tsp,MMAS,6,20373116,reconstructed_from_original_experiment_scripts,22883.0,22141.0,3.3512488144166928,22883.0,20.85,small,mmas,20.0,archived_run_record,
kroB100.tsp,MMAS,7,20373117,reconstructed_from_original_experiment_scripts,23528.0,22141.0,6.2643963687277,23528.0,22.92,small,mmas,20.0,archived_run_record,
kroB100.tsp,MMAS,8,20373118,reconstructed_from_original_experiment_scripts,22910.0,22141.0,3.473194525992503,22910.0,23.73,small,mmas,20.0,archived_run_record,
kroB100.tsp,MMAS,9,20373119,reconstructed_from_original_experiment_scripts,22748.0,22141.0,2.741520256537645,22748.0,23.53,small,mmas,20.0,archived_run_record,
kroB100.tsp,MMAS,10,20373120,reconstructed_from_original_experiment_scripts,22835.0,22141.0,3.1344564382819207,22835.0,12.78,small,mmas,20.0,archived_run_record,
kroB100.tsp,MSA-ACO,1,20263110,reconstructed_from_original_experiment_scripts,22141.0,22141.0,0.0,22141.0,,small,hybrid_v4_2,,archived_run_record,
kroB100.tsp,MSA-ACO,2,20263111,reconstructed_from_original_experiment_scripts,22141.0,22141.0,0.0,22141.0,,small,hybrid_v4_2,,archived_run_record,
kroB100.tsp,MSA-ACO,3,20263112,reconstructed_from_original_experiment_scripts,22141.0,22141.0,0.0,22141.0,,small,hybrid_v4_2,,archived_run_record,
kroB100.tsp,MSA-ACO,4,20263113,reconstructed_from_original_experiment_scripts,22141.0,22141.0,0.0,22141.0,,small,hybrid_v4_2,,archived_run_record,
kroB100.tsp,MSA-ACO,5,20263114,reconstructed_from_original_experiment_scripts,22141.0,22141.0,0.0,22141.0,,small,hybrid_v4_2,,archived_run_record,
kroB100.tsp,MSA-ACO,6,20263115,reconstructed_from_original_experiment_scripts,22220.0,22141.0,0.3568041190551466,22220.0,,small,hybrid_v4_2,,archived_run_record,
kroB100.tsp,MSA-ACO,7,20263116,reconstructed_from_original_experiment_scripts,22141.0,22141.0,0.0,22141.0,,small,hybrid_v4_2,,archived_run_record,
kroB100.tsp,MSA-ACO,8,20263117,reconstructed_from_original_experiment_scripts,22141.0,22141.0,0.0,22141.0,,small,hybrid_v4_2,,archived_run_record,
kroB100.tsp,MSA-ACO,9,20263118,reconstructed_from_original_experiment_scripts,22141.0,22141.0,0.0,22141.0,,small,hybrid_v4_2,,archived_run_record,
kroB100.tsp,MSA-ACO,10,20263119,reconstructed_from_original_experiment_scripts,22141.0,22141.0,0.0,22141.0,,small,hybrid_v4_2,,archived_run_record,
kroC100.tsp,ACS,1,20382111,reconstructed_from_original_experiment_scripts,21288.0,20749.0,2.5977155525567497,21288.0,16.85,small,acs_end_seq,20.0,archived_run_record,
kroC100.tsp,ACS,2,20382112,reconstructed_from_original_experiment_scripts,21048.0,20749.0,1.441033302809774,21048.0,16.46,small,acs_end_seq,20.0,archived_run_record,
kroC100.tsp,ACS,3,20382113,reconstructed_from_original_experiment_scripts,20943.0,20749.0,0.934984818545472,20943.0,17.12,small,acs_end_seq,20.0,archived_run_record,
kroC100.tsp,ACS,4,20382114,reconstructed_from_original_experiment_scripts,21115.0,20749.0,1.763940430864138,21115.0,17.33,small,acs_end_seq,20.0,archived_run_record,
kroC100.tsp,ACS,5,20382115,reconstructed_from_original_experiment_scripts,21235.0,20749.0,2.342281555737626,21235.0,17.42,small,acs_end_seq,20.0,archived_run_record,
kroC100.tsp,ACS,6,20382116,reconstructed_from_original_experiment_scripts,21203.0,20749.0,2.1880572557713625,21203.0,17.79,small,acs_end_seq,20.0,archived_run_record,
kroC100.tsp,ACS,7,20382117,reconstructed_from_original_experiment_scripts,21667.0,20749.0,4.424309605282183,21667.0,17.38,small,acs_end_seq,20.0,archived_run_record,
kroC100.tsp,ACS,8,20382118,reconstructed_from_original_experiment_scripts,21428.0,20749.0,3.2724468649091523,21428.0,17.78,small,acs_end_seq,20.0,archived_run_record,
kroC100.tsp,ACS,9,20382119,reconstructed_from_original_experiment_scripts,21114.0,20749.0,1.7591209214901922,21114.0,19.76,small,acs_end_seq,20.0,archived_run_record,
kroC100.tsp,ACS,10,20382120,reconstructed_from_original_experiment_scripts,21116.0,20749.0,1.7687599402380838,21116.0,19.74,small,acs_end_seq,20.0,archived_run_record,
kroC100.tsp,MMAS,1,20383111,reconstructed_from_original_experiment_scripts,21596.0,20749.0,4.082124439732035,21596.0,24.36,small,mmas,20.0,archived_run_record,
kroC100.tsp,MMAS,2,20383112,reconstructed_from_original_experiment_scripts,21513.0,20749.0,3.68210516169454,21513.0,20.90,small,mmas,20.0,archived_run_record,
kroC100.tsp,MMAS,3,20383113,reconstructed_from_original_experiment_scripts,21456.0,20749.0,3.407393127379633,21456.0,24.34,small,mmas,20.0,archived_run_record,
kroC100.tsp,MMAS,4,20383114,reconstructed_from_original_experiment_scripts,21616.0,20749.0,4.17851462721095,21616.0,23.28,small,mmas,20.0,archived_run_record,
kroC100.tsp,MMAS,5,20383115,reconstructed_from_original_experiment_scripts,21944.0,20749.0,5.75931370186515,21944.0,24.63,small,mmas,20.0,archived_run_record,
kroC100.tsp,MMAS,6,20383116,reconstructed_from_original_experiment_scripts,21622.0,20749.0,4.207431683454624,21622.0,23.90,small,mmas,20.0,archived_run_record,
kroC100.tsp,MMAS,7,20383117,reconstructed_from_original_experiment_scripts,21396.0,20749.0,3.1182225649428887,21396.0,21.76,small,mmas,20.0,archived_run_record,
kroC100.tsp,MMAS,8,20383118,reconstructed_from_original_experiment_scripts,22055.0,20749.0,6.294279242373127,22055.0,21.46,small,mmas,20.0,archived_run_record,
kroC100.tsp,MMAS,9,20383119,reconstructed_from_original_experiment_scripts,21587.0,20749.0,4.038748855366523,21587.0,22.66,small,mmas,20.0,archived_run_record,
kroC100.tsp,MMAS,10,20383120,reconstructed_from_original_experiment_scripts,21556.0,20749.0,3.8893440647742064,21556.0,12.52,small,mmas,20.0,archived_run_record,
kroC100.tsp,MSA-ACO,1,20264110,reconstructed_from_original_experiment_scripts,20749.0,20749.0,0.0,20749.0,,small,hybrid_v4_2,,archived_run_record,
kroC100.tsp,MSA-ACO,2,20264111,reconstructed_from_original_experiment_scripts,20749.0,20749.0,0.0,20749.0,,small,hybrid_v4_2,,archived_run_record,
kroC100.tsp,MSA-ACO,3,20264112,reconstructed_from_original_experiment_scripts,20749.0,20749.0,0.0,20749.0,,small,hybrid_v4_2,,archived_run_record,
kroC100.tsp,MSA-ACO,4,20264113,reconstructed_from_original_experiment_scripts,20749.0,20749.0,0.0,20749.0,,small,hybrid_v4_2,,archived_run_record,
kroC100.tsp,MSA-ACO,5,20264114,reconstructed_from_original_experiment_scripts,20749.0,20749.0,0.0,20749.0,,small,hybrid_v4_2,,archived_run_record,
kroC100.tsp,MSA-ACO,6,20264115,reconstructed_from_original_experiment_scripts,20749.0,20749.0,0.0,20749.0,,small,hybrid_v4_2,,archived_run_record,
kroC100.tsp,MSA-ACO,7,20264116,reconstructed_from_original_experiment_scripts,20749.0,20749.0,0.0,20749.0,,small,hybrid_v4_2,,archived_run_record,
kroC100.tsp,MSA-ACO,8,20264117,reconstructed_from_original_experiment_scripts,20749.0,20749.0,0.0,20749.0,,small,hybrid_v4_2,,archived_run_record,
kroC100.tsp,MSA-ACO,9,20264118,reconstructed_from_original_experiment_scripts,20749.0,20749.0,0.0,20749.0,,small,hybrid_v4_2,,archived_run_record,
kroC100.tsp,MSA-ACO,10,20264119,reconstructed_from_original_experiment_scripts,20749.0,20749.0,0.0,20749.0,,small,hybrid_v4_2,,archived_run_record,
kroD100.tsp,ACS,1,20392111,reconstructed_from_original_experiment_scripts,22346.0,21294.0,4.940358786512633,22346.0,17.42,small,acs_end_seq,20.0,archived_run_record,
kroD100.tsp,ACS,2,20392112,reconstructed_from_original_experiment_scripts,21979.0,21294.0,3.216868601483986,21979.0,17.41,small,acs_end_seq,20.0,archived_run_record,
kroD100.tsp,ACS,3,20392113,reconstructed_from_original_experiment_scripts,22457.0,21294.0,5.461632384709308,22457.0,17.58,small,acs_end_seq,20.0,archived_run_record,
kroD100.tsp,ACS,4,20392114,reconstructed_from_original_experiment_scripts,22024.0,21294.0,3.4281957358880435,22024.0,16.68,small,acs_end_seq,20.0,archived_run_record,
kroD100.tsp,ACS,5,20392115,reconstructed_from_original_experiment_scripts,21802.0,21294.0,2.385648539494693,21802.0,17.21,small,acs_end_seq,20.0,archived_run_record,
kroD100.tsp,ACS,6,20392116,reconstructed_from_original_experiment_scripts,22361.0,21294.0,5.010801164647319,22361.0,17.71,small,acs_end_seq,20.0,archived_run_record,
kroD100.tsp,ACS,7,20392117,reconstructed_from_original_experiment_scripts,21710.0,21294.0,1.9536019536019535,21710.0,17.31,small,acs_end_seq,20.0,archived_run_record,
kroD100.tsp,ACS,8,20392118,reconstructed_from_original_experiment_scripts,21912.0,21294.0,2.902225979149056,21912.0,16.50,small,acs_end_seq,20.0,archived_run_record,
kroD100.tsp,ACS,9,20392119,reconstructed_from_original_experiment_scripts,21897.0,21294.0,2.83178360101437,21897.0,19.59,small,acs_end_seq,20.0,archived_run_record,
kroD100.tsp,ACS,10,20392120,reconstructed_from_original_experiment_scripts,21733.0,21294.0,2.0616136000751384,21733.0,19.62,small,acs_end_seq,20.0,archived_run_record,
kroD100.tsp,MMAS,1,20393111,reconstructed_from_original_experiment_scripts,22768.0,21294.0,6.9221376913684605,22768.0,23.81,small,mmas,20.0,archived_run_record,
kroD100.tsp,MMAS,2,20393112,reconstructed_from_original_experiment_scripts,22959.0,21294.0,7.819103972950127,22959.0,23.32,small,mmas,20.0,archived_run_record,
kroD100.tsp,MMAS,3,20393113,reconstructed_from_original_experiment_scripts,22782.0,21294.0,6.987883910960833,22782.0,24.19,small,mmas,20.0,archived_run_record,
kroD100.tsp,MMAS,4,20393114,reconstructed_from_original_experiment_scripts,22290.0,21294.0,4.677373908143139,22290.0,21.63,small,mmas,20.0,archived_run_record,
kroD100.tsp,MMAS,5,20393115,reconstructed_from_original_experiment_scripts,23069.0,21294.0,8.33568141260449,23069.0,24.47,small,mmas,20.0,archived_run_record,
kroD100.tsp,MMAS,6,20393116,reconstructed_from_original_experiment_scripts,23192.0,21294.0,8.913308913308914,23192.0,24.22,small,mmas,20.0,archived_run_record,
kroD100.tsp,MMAS,7,20393117,reconstructed_from_original_experiment_scripts,22508.0,21294.0,5.701136470367239,22508.0,24.32,small,mmas,20.0,archived_run_record,
kroD100.tsp,MMAS,8,20393118,reconstructed_from_original_experiment_scripts,22962.0,21294.0,7.833192448577064,22962.0,24.36,small,mmas,20.0,archived_run_record,
kroD100.tsp,MMAS,9,20393119,reconstructed_from_original_experiment_scripts,22753.0,21294.0,6.851695313233774,22753.0,20.85,small,mmas,20.0,archived_run_record,
kroD100.tsp,MMAS,10,20393120,reconstructed_from_original_experiment_scripts,22928.0,21294.0,7.673523058138443,22928.0,12.67,small,mmas,20.0,archived_run_record,
kroD100.tsp,MSA-ACO,1,20265110,reconstructed_from_original_experiment_scripts,21294.0,21294.0,0.0,21294.0,,small,hybrid_v4_2,,archived_run_record,
kroD100.tsp,MSA-ACO,2,20265111,reconstructed_from_original_experiment_scripts,21294.0,21294.0,0.0,21294.0,,small,hybrid_v4_2,,archived_run_record,
kroD100.tsp,MSA-ACO,3,20265112,reconstructed_from_original_experiment_scripts,21309.0,21294.0,0.07044237813468582,21309.0,,small,hybrid_v4_2,,archived_run_record,
kroD100.tsp,MSA-ACO,4,20265113,reconstructed_from_original_experiment_scripts,21309.0,21294.0,0.07044237813468582,21309.0,,small,hybrid_v4_2,,archived_run_record,
kroD100.tsp,MSA-ACO,5,20265114,reconstructed_from_original_experiment_scripts,21294.0,21294.0,0.0,21294.0,,small,hybrid_v4_2,,archived_run_record,
kroD100.tsp,MSA-ACO,6,20265115,reconstructed_from_original_experiment_scripts,21309.0,21294.0,0.07044237813468582,21309.0,,small,hybrid_v4_2,,archived_run_record,
kroD100.tsp,MSA-ACO,7,20265116,reconstructed_from_original_experiment_scripts,21294.0,21294.0,0.0,21294.0,,small,hybrid_v4_2,,archived_run_record,
kroD100.tsp,MSA-ACO,8,20265117,reconstructed_from_original_experiment_scripts,21309.0,21294.0,0.07044237813468582,21309.0,,small,hybrid_v4_2,,archived_run_record,
kroD100.tsp,MSA-ACO,9,20265118,reconstructed_from_original_experiment_scripts,21309.0,21294.0,0.07044237813468582,21309.0,,small,hybrid_v4_2,,archived_run_record,
kroD100.tsp,MSA-ACO,10,20265119,reconstructed_from_original_experiment_scripts,21294.0,21294.0,0.0,21294.0,,small,hybrid_v4_2,,archived_run_record,
kroE100.tsp,ACS,1,20402111,reconstructed_from_original_experiment_scripts,22349.0,22068.0,1.273336958491934,22349.0,17.91,small,acs_end_seq,20.0,archived_run_record,
kroE100.tsp,ACS,2,20402112,reconstructed_from_original_experiment_scripts,22587.0,22068.0,2.351821642196846,22587.0,16.93,small,acs_end_seq,20.0,archived_run_record,
kroE100.tsp,ACS,3,20402113,reconstructed_from_original_experiment_scripts,22921.0,22068.0,3.8653253579844113,22921.0,17.40,small,acs_end_seq,20.0,archived_run_record,
kroE100.tsp,ACS,4,20402114,reconstructed_from_original_experiment_scripts,22685.0,22068.0,2.7959035707812214,22685.0,17.83,small,acs_end_seq,20.0,archived_run_record,
kroE100.tsp,ACS,5,20402115,reconstructed_from_original_experiment_scripts,22732.0,22068.0,3.0088816385716877,22732.0,17.09,small,acs_end_seq,20.0,archived_run_record,
kroE100.tsp,ACS,6,20402116,reconstructed_from_original_experiment_scripts,22653.0,22068.0,2.65089722675367,22653.0,17.22,small,acs_end_seq,20.0,archived_run_record,
kroE100.tsp,ACS,7,20402117,reconstructed_from_original_experiment_scripts,22574.0,22068.0,2.2929128149356535,22574.0,17.50,small,acs_end_seq,20.0,archived_run_record,
kroE100.tsp,ACS,8,20402118,reconstructed_from_original_experiment_scripts,22673.0,22068.0,2.7415261917708897,22673.0,17.45,small,acs_end_seq,20.0,archived_run_record,
kroE100.tsp,ACS,9,20402119,reconstructed_from_original_experiment_scripts,22499.0,22068.0,1.9530541961210803,22499.0,19.70,small,acs_end_seq,20.0,archived_run_record,
kroE100.tsp,ACS,10,20402120,reconstructed_from_original_experiment_scripts,22720.0,22068.0,2.954504259561356,22720.0,19.52,small,acs_end_seq,20.0,archived_run_record,
kroE100.tsp,MMAS,1,20403111,reconstructed_from_original_experiment_scripts,23296.0,22068.0,5.564618452057277,23296.0,24.71,small,mmas,20.0,archived_run_record,
kroE100.tsp,MMAS,2,20403112,reconstructed_from_original_experiment_scripts,23750.0,22068.0,7.62189595794816,23750.0,24.31,small,mmas,20.0,archived_run_record,
kroE100.tsp,MMAS,3,20403113,reconstructed_from_original_experiment_scripts,23550.0,22068.0,6.715606307775965,23550.0,22.10,small,mmas,20.0,archived_run_record,
kroE100.tsp,MMAS,4,20403114,reconstructed_from_original_experiment_scripts,23843.0,22068.0,8.04332064527823,23843.0,23.00,small,mmas,20.0,archived_run_record,
kroE100.tsp,MMAS,5,20403115,reconstructed_from_original_experiment_scripts,23534.0,22068.0,6.643103135762189,23534.0,24.10,small,mmas,20.0,archived_run_record,
kroE100.tsp,MMAS,6,20403116,reconstructed_from_original_experiment_scripts,23711.0,22068.0,7.445169476164583,23711.0,21.72,small,mmas,20.0,archived_run_record,
kroE100.tsp,MMAS,7,20403117,reconstructed_from_original_experiment_scripts,23550.0,22068.0,6.715606307775965,23550.0,22.17,small,mmas,20.0,archived_run_record,
kroE100.tsp,MMAS,8,20403118,reconstructed_from_original_experiment_scripts,23373.0,22068.0,5.9135399673735725,23373.0,23.98,small,mmas,20.0,archived_run_record,
kroE100.tsp,MMAS,9,20403119,reconstructed_from_original_experiment_scripts,23192.0,22068.0,5.093347833967736,23192.0,22.28,small,mmas,20.0,archived_run_record,
kroE100.tsp,MMAS,10,20403120,reconstructed_from_original_experiment_scripts,23817.0,22068.0,7.925502990755845,23817.0,12.12,small,mmas,20.0,archived_run_record,
kroE100.tsp,MSA-ACO,1,20266110,reconstructed_from_original_experiment_scripts,22068.0,22068.0,0.0,22068.0,,small,hybrid_v4_2,,archived_run_record,
kroE100.tsp,MSA-ACO,2,20266111,reconstructed_from_original_experiment_scripts,22068.0,22068.0,0.0,22068.0,,small,hybrid_v4_2,,archived_run_record,
kroE100.tsp,MSA-ACO,3,20266112,reconstructed_from_original_experiment_scripts,22068.0,22068.0,0.0,22068.0,,small,hybrid_v4_2,,archived_run_record,
kroE100.tsp,MSA-ACO,4,20266113,reconstructed_from_original_experiment_scripts,22068.0,22068.0,0.0,22068.0,,small,hybrid_v4_2,,archived_run_record,
kroE100.tsp,MSA-ACO,5,20266114,reconstructed_from_original_experiment_scripts,22068.0,22068.0,0.0,22068.0,,small,hybrid_v4_2,,archived_run_record,
kroE100.tsp,MSA-ACO,6,20266115,reconstructed_from_original_experiment_scripts,22068.0,22068.0,0.0,22068.0,,small,hybrid_v4_2,,archived_run_record,
kroE100.tsp,MSA-ACO,7,20266116,reconstructed_from_original_experiment_scripts,22068.0,22068.0,0.0,22068.0,,small,hybrid_v4_2,,archived_run_record,
kroE100.tsp,MSA-ACO,8,20266117,reconstructed_from_original_experiment_scripts,22068.0,22068.0,0.0,22068.0,,small,hybrid_v4_2,,archived_run_record,
kroE100.tsp,MSA-ACO,9,20266118,reconstructed_from_original_experiment_scripts,22068.0,22068.0,0.0,22068.0,,small,hybrid_v4_2,,archived_run_record,
kroE100.tsp,MSA-ACO,10,20266119,reconstructed_from_original_experiment_scripts,22068.0,22068.0,0.0,22068.0,,small,hybrid_v4_2,,archived_run_record,
eil101.tsp,ACS,1,20412111,reconstructed_from_original_experiment_scripts,649.0,629.0,3.1796502384737675,649.0,18.42,small,acs_end_seq,20.0,archived_run_record,
eil101.tsp,ACS,2,20412112,reconstructed_from_original_experiment_scripts,655.0,629.0,4.133545310015898,655.0,17.69,small,acs_end_seq,20.0,archived_run_record,
eil101.tsp,ACS,3,20412113,reconstructed_from_original_experiment_scripts,682.0,629.0,8.426073131955485,682.0,18.03,small,acs_end_seq,20.0,archived_run_record,
eil101.tsp,ACS,4,20412114,reconstructed_from_original_experiment_scripts,651.0,629.0,3.4976152623211445,651.0,16.97,small,acs_end_seq,20.0,archived_run_record,
eil101.tsp,ACS,5,20412115,reconstructed_from_original_experiment_scripts,646.0,629.0,2.7027027027027026,646.0,16.86,small,acs_end_seq,20.0,archived_run_record,
eil101.tsp,ACS,6,20412116,reconstructed_from_original_experiment_scripts,652.0,629.0,3.6565977742448332,652.0,17.93,small,acs_end_seq,20.0,archived_run_record,
eil101.tsp,ACS,7,20412117,reconstructed_from_original_experiment_scripts,647.0,629.0,2.8616852146263914,647.0,18.41,small,acs_end_seq,20.0,archived_run_record,
eil101.tsp,ACS,8,20412118,reconstructed_from_original_experiment_scripts,664.0,629.0,5.5643879173290935,664.0,17.81,small,acs_end_seq,20.0,archived_run_record,
eil101.tsp,ACS,9,20412119,reconstructed_from_original_experiment_scripts,642.0,629.0,2.066772655007949,642.0,19.56,small,acs_end_seq,20.0,archived_run_record,
eil101.tsp,ACS,10,20412120,reconstructed_from_original_experiment_scripts,660.0,629.0,4.92845786963434,660.0,19.89,small,acs_end_seq,20.0,archived_run_record,
eil101.tsp,MMAS,1,20413111,reconstructed_from_original_experiment_scripts,705.0,629.0,12.082670906200319,705.0,24.68,small,mmas,20.0,archived_run_record,
eil101.tsp,MMAS,2,20413112,reconstructed_from_original_experiment_scripts,690.0,629.0,9.697933227344992,690.0,24.61,small,mmas,20.0,archived_run_record,
eil101.tsp,MMAS,3,20413113,reconstructed_from_original_experiment_scripts,699.0,629.0,11.128775834658187,699.0,19.94,small,mmas,20.0,archived_run_record,
eil101.tsp,MMAS,4,20413114,reconstructed_from_original_experiment_scripts,708.0,629.0,12.559618441971383,708.0,24.18,small,mmas,20.0,archived_run_record,
eil101.tsp,MMAS,5,20413115,reconstructed_from_original_experiment_scripts,710.0,629.0,12.87758346581876,710.0,24.87,small,mmas,20.0,archived_run_record,
eil101.tsp,MMAS,6,20413116,reconstructed_from_original_experiment_scripts,708.0,629.0,12.559618441971383,708.0,25.22,small,mmas,20.0,archived_run_record,
eil101.tsp,MMAS,7,20413117,reconstructed_from_original_experiment_scripts,700.0,629.0,11.287758346581876,700.0,24.18,small,mmas,20.0,archived_run_record,
eil101.tsp,MMAS,8,20413118,reconstructed_from_original_experiment_scripts,699.0,629.0,11.128775834658187,699.0,24.71,small,mmas,20.0,archived_run_record,
eil101.tsp,MMAS,9,20413119,reconstructed_from_original_experiment_scripts,710.0,629.0,12.87758346581876,710.0,24.81,small,mmas,20.0,archived_run_record,
eil101.tsp,MMAS,10,20413120,reconstructed_from_original_experiment_scripts,711.0,629.0,13.036565977742448,711.0,13.15,small,mmas,20.0,archived_run_record,
eil101.tsp,MSA-ACO,1,20267110,reconstructed_from_original_experiment_scripts,630.0,629.0,0.1589825119236884,630.0,,small,hybrid_v4_2,,archived_run_record,
eil101.tsp,MSA-ACO,2,20267111,reconstructed_from_original_experiment_scripts,634.0,629.0,0.7949125596184419,634.0,,small,hybrid_v4_2,,archived_run_record,
eil101.tsp,MSA-ACO,3,20267112,reconstructed_from_original_experiment_scripts,631.0,629.0,0.3179650238473768,631.0,,small,hybrid_v4_2,,archived_run_record,
eil101.tsp,MSA-ACO,4,20267113,reconstructed_from_original_experiment_scripts,631.0,629.0,0.3179650238473768,631.0,,small,hybrid_v4_2,,archived_run_record,
eil101.tsp,MSA-ACO,5,20267114,reconstructed_from_original_experiment_scripts,629.0,629.0,0.0,629.0,,small,hybrid_v4_2,,archived_run_record,
eil101.tsp,MSA-ACO,6,20267115,reconstructed_from_original_experiment_scripts,634.0,629.0,0.7949125596184419,634.0,,small,hybrid_v4_2,,archived_run_record,
eil101.tsp,MSA-ACO,7,20267116,reconstructed_from_original_experiment_scripts,636.0,629.0,1.1128775834658187,636.0,,small,hybrid_v4_2,,archived_run_record,
eil101.tsp,MSA-ACO,8,20267117,reconstructed_from_original_experiment_scripts,632.0,629.0,0.47694753577106513,632.0,,small,hybrid_v4_2,,archived_run_record,
eil101.tsp,MSA-ACO,9,20267118,reconstructed_from_original_experiment_scripts,633.0,629.0,0.6359300476947536,633.0,,small,hybrid_v4_2,,archived_run_record,
eil101.tsp,MSA-ACO,10,20267119,reconstructed_from_original_experiment_scripts,629.0,629.0,0.0,629.0,,small,hybrid_v4_2,,archived_run_record,
lin105.tsp,ACS,1,20422111,reconstructed_from_original_experiment_scripts,14571.0,14379.0,1.3352806175672856,14571.0,17.97,small,acs_end_seq,20.0,archived_run_record,
lin105.tsp,ACS,2,20422112,reconstructed_from_original_experiment_scripts,14673.0,14379.0,2.0446484456499063,14673.0,19.09,small,acs_end_seq,20.0,archived_run_record,
lin105.tsp,ACS,3,20422113,reconstructed_from_original_experiment_scripts,14672.0,14379.0,2.037693859100077,14672.0,18.37,small,acs_end_seq,20.0,archived_run_record,
lin105.tsp,ACS,4,20422114,reconstructed_from_original_experiment_scripts,14560.0,14379.0,1.2587801655191597,14560.0,18.84,small,acs_end_seq,20.0,archived_run_record,
lin105.tsp,ACS,5,20422115,reconstructed_from_original_experiment_scripts,14555.0,14379.0,1.2240072327700118,14555.0,19.23,small,acs_end_seq,20.0,archived_run_record,
lin105.tsp,ACS,6,20422116,reconstructed_from_original_experiment_scripts,14598.0,14379.0,1.5230544544126852,14598.0,19.10,small,acs_end_seq,20.0,archived_run_record,
lin105.tsp,ACS,7,20422117,reconstructed_from_original_experiment_scripts,14527.0,14379.0,1.0292788093747827,14527.0,19.00,small,acs_end_seq,20.0,archived_run_record,
lin105.tsp,ACS,8,20422118,reconstructed_from_original_experiment_scripts,14637.0,14379.0,1.79428332985604,14637.0,19.38,small,acs_end_seq,20.0,archived_run_record,
lin105.tsp,ACS,9,20422119,reconstructed_from_original_experiment_scripts,14489.0,14379.0,0.7650045204812574,14489.0,21.34,small,acs_end_seq,20.0,archived_run_record,
lin105.tsp,ACS,10,20422120,reconstructed_from_original_experiment_scripts,14746.0,14379.0,2.552333263787468,14746.0,21.40,small,acs_end_seq,20.0,archived_run_record,
lin105.tsp,MMAS,1,20423111,reconstructed_from_original_experiment_scripts,14840.0,14379.0,3.206064399471451,14840.0,26.10,small,mmas,20.0,archived_run_record,
lin105.tsp,MMAS,2,20423112,reconstructed_from_original_experiment_scripts,15139.0,14379.0,5.285485777870505,15139.0,26.90,small,mmas,20.0,archived_run_record,
lin105.tsp,MMAS,3,20423113,reconstructed_from_original_experiment_scripts,15045.0,14379.0,4.631754642186522,15045.0,22.10,small,mmas,20.0,archived_run_record,
