protocol_version,suite,instance,n,distance_type,segment,variant,engine_mode,run,seed,config_hash,best_length,bks,deviation_percent,ga_best_length,path_length_evaluations,distance_lookups,ga_path_evaluations,solver_path_evaluations,three_opt_path_evaluations,tour_constructions,two_opt_calls,two_opt_move_evaluations,two_opt_improvements,three_opt_calls,three_opt_candidate_evaluations,three_opt_improvements,local_search_evaluations,ga_generations,preprocessing_seconds,initialization_seconds,solver_seconds,local_search_seconds,total_seconds,switch_iteration,switch_reason
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,7,20560908,ae993fda1af22cd9,20749,20749,0,23342,26551,421678842,2550,24001,0,24000,2400,7889840,9242,600,64577397,834,72467237,16,0.00725599999714177,0.99015430000145,231.4089723,183.788009700031,232.406634599996,105,fixed_control
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,8,20560909,ae993fda1af22cd9,20749,20749,0,23660,26401,409002280,2400,24001,0,24000,2400,8053182,9379,600,62358242,824,70411424,15,0.00724900000204798,0.946317000001727,222.072894299999,174.442346000011,223.026666800004,105,fixed_control
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,9,20560910,ae993fda1af22cd9,20749,20749,0,23660,26401,397400436,2400,24001,0,24000,2400,8036570,9429,600,60435676,812,68472246,15,0.00741820000257576,0.938270400001784,219.881083199994,172.217992200058,220.826990300004,105,fixed_control
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,10,20560911,ae993fda1af22cd9,20749,20749,0,23006,29101,399794358,5100,24001,0,24000,2400,7637090,8529,600,61055983,765,68693073,33,0.00790419999975711,2.13115069999913,228.829738100001,178.528151199913,230.969040900003,105,fixed_control
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,11,20560912,ae993fda1af22cd9,20749,20749,0,23595,27901,414524540,3900,24001,0,24000,2400,8978857,11059,600,62636502,848,71615359,25,0.00794849999510916,1.79203060000145,229.2468553,181.50594409999,231.047102099998,105,fixed_control
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,12,20560913,ae993fda1af22cd9,20749,20749,0,22915,30451,409591504,6450,24001,0,24000,2400,8435079,10371,600,62134348,830,70569427,42,0.0125305999972625,2.69613490000484,224.665265200005,177.409078399985,227.374210000002,105,fixed_control
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,13,20560914,ae993fda1af22cd9,20749,20749,0,23660,26401,414693674,2400,24001,0,24000,2400,8554309,10225,600,62972723,899,71527032,15,0.00970100000267848,0.891469900001539,225.246647599997,178.178531099969,226.148078400001,105,fixed_control
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,14,20560915,ae993fda1af22cd9,20749,20749,0,23451,27601,442274704,3600,24001,0,24000,2400,9050256,11369,600,67218930,950,76269186,23,0.00746259999868926,1.46109759999672,241.515436200003,193.38008720005,242.984629999999,105,fixed_control
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,15,20560916,ae993fda1af22cd9,20749,20749,0,23660,26401,383968662,2400,24001,0,24000,2400,7355054,8121,600,58651391,678,66006445,15,0.00712159999966389,0.875596800004132,208.651954100002,162.496773600047,209.535353899999,105,fixed_control
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,1,20560902,a76e8cd0b0af7fbf,20749,20749,0,23011,28351,430831570,4350,24001,0,24000,0,0,0,600,71332745,3343,71332745,28,0.00759370000014314,1.92021970000496,229.661420599994,181.819839699987,231.589432400004,86,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,2,20560903,a76e8cd0b0af7fbf,20749,20749,0,23660,26401,522910636,2400,24001,0,24000,0,0,0,600,86711756,4652,86711756,15,0.00711120000050869,0.924230799995712,271.1797143,222.186113399926,272.1112507,89,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,3,20560904,a76e8cd0b0af7fbf,20749,20749,0,23618,27751,592513822,3750,24001,0,24000,0,0,0,600,98289787,4963,98289787,24,0.00737890000164043,1.72521779999806,304.210527199997,255.706576900098,305.943342699997,91,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,4,20560905,a76e8cd0b0af7fbf,20749,20749,0,23011,28651,481693438,4650,24001,0,24000,0,0,0,600,79804723,4049,79804723,30,0.00724919999629492,1.98193600000377,250.825369899998,203.32122820009,252.814821300002,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,5,20560906,a76e8cd0b0af7fbf,20749,20749,0,23660,26401,461507914,2400,24001,0,24000,0,0,0,600,76477969,3791,76477969,15,0.0074737000031746,0.919373899996572,241.713918599999,193.789412900078,242.641084700001,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,6,20560907,a76e8cd0b0af7fbf,20749,20749,0,23660,26401,554216548,2400,24001,0,24000,0,0,0,600,91929408,4243,91929408,15,0.00867009999637958,0.936513300002844,281.758794400004,234.186768099993,282.704244300003,79,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,7,20560908,a76e8cd0b0af7fbf,20749,20749,0,23342,26551,466650298,2550,24001,0,24000,0,0,0,600,77332533,3837,77332533,16,0.00813139999809209,1.03078679999453,248.530116000002,200.369639000062,249.569258000003,85,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,8,20560909,a76e8cd0b0af7fbf,20749,20749,0,23660,26401,547502152,2400,24001,0,24000,0,0,0,600,90810342,4393,90810342,15,0.00709970000025351,0.942471599999408,281.887924099996,233.833240099884,282.8376861,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,9,20560910,a76e8cd0b0af7fbf,20749,20749,0,23660,26401,444585028,2400,24001,0,24000,0,0,0,600,73657488,3598,73657488,15,0.0144595000019763,1.02558929999941,234.792335800004,187.906713400022,235.8326676,81,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,10,20560911,a76e8cd0b0af7fbf,20749,20749,0,23006,29101,438716746,5100,24001,0,24000,0,0,0,600,72634441,3525,72634441,33,0.00788369999645511,2.00883069999691,238.026134299995,188.372426299939,240.043144199997,85,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,11,20560912,a76e8cd0b0af7fbf,20749,20749,0,23595,27901,507000736,3900,24001,0,24000,0,0,0,600,84035106,4722,84035106,25,0.0131111999944551,1.5287462999986,262.689820799998,214.183139200111,264.2319833,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,12,20560913,a76e8cd0b0af7fbf,20749,20749,0,22915,30451,449709844,6450,24001,0,24000,0,0,0,600,74444124,3474,74444124,42,0.00779329999932088,2.62786760000017,237.208028499997,189.826573400045,239.843942799998,89,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,13,20560914,a76e8cd0b0af7fbf,20749,20749,0,23660,26401,616304026,2400,24001,0,24000,0,0,0,600,102277321,5877,102277321,15,0.0118722000042908,0.887558100002934,309.089402599995,261.135402400003,309.989133200004,79,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,14,20560915,a76e8cd0b0af7fbf,20749,20749,0,23451,27601,462933376,3600,24001,0,24000,0,0,0,600,76695546,3924,76695546,23,0.00724799999443348,1.42762129999755,244.542559199996,197.207900899935,245.977739399998,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,15,20560916,a76e8cd0b0af7fbf,20749,20749,0,23660,26401,430377622,2400,24001,0,24000,0,0,0,600,71289587,3309,71289587,15,0.00721510000585113,0.90750339999795,216.351318600005,172.510811399923,217.266334499996,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,1,20560902,3350416354f41c33,20749,20749,0,23011,28351,33437396,4350,24001,0,24000,2400,7650574,8424,0,0,0,7650574,28,0.00756649999675574,1.83103919999849,65.1219031000001,16.9653610998866,66.9606996000002,91,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,2,20560903,3350416354f41c33,20749,20749,0,23660,26401,37280568,2400,24001,0,24000,2400,8660117,10248,0,0,0,8660117,15,0.00746259999868926,0.932840399997076,66.2033469000016,18.6365252999312,67.1438620999979,88,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,3,20560904,3350416354f41c33,20749,20749,0,23618,27751,38432588,3750,24001,0,24000,2400,8914372,10548,0,0,0,8914372,24,0.00761890000285348,1.57387169999856,72.3547653999995,21.051754899956,73.9364661,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,4,20560905,3350416354f41c33,20749,20749,0,23011,28651,32943084,4650,24001,0,24000,2400,7519496,7956,0,0,0,7519496,30,0.00758309999946505,1.86866110000119,65.2004691000038,16.6993520998803,67.076990600006,84,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,5,20560906,3350416354f41c33,20749,20749,0,23660,26401,34095224,2400,24001,0,24000,2400,7863781,8705,0,0,0,7863781,15,0.00708190000295872,0.954060699994443,65.1985287999996,17.6504146000079,66.1599617000029,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,6,20560907,3350416354f41c33,20749,20749,0,23660,26401,37646700,2400,24001,0,24000,2400,8751650,10224,0,0,0,8751650,15,0.00726730000315001,1.00085150000086,67.3624842999998,19.0926471000275,68.3708241999993,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,7,20560908,3350416354f41c33,20749,20749,0,23342,26551,38064232,2550,24001,0,24000,2400,8852283,10329,0,0,0,8852283,16,0.00716970000212314,1.02176150000014,66.8650355999998,19.7389251000131,67.8941601000042,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,8,20560909,3350416354f41c33,20749,20749,0,23660,26401,31239084,2400,24001,0,24000,2400,7149746,7520,0,0,0,7149746,15,0.00738319999800297,0.914448999996239,63.5841843000017,15.7680903000146,64.506212100001,82,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,9,20560910,3350416354f41c33,20749,20749,0,23660,26401,30722248,2400,24001,0,24000,2400,7020537,6999,0,0,0,7020537,15,0.00727180000103544,0.928758499998366,62.5583774000042,15.1953041999805,63.4946718000065,83,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,10,20560911,3350416354f41c33,20749,20749,0,23006,29101,38819180,5100,24001,0,24000,2400,8977270,10603,0,0,0,8977270,33,0.0074419999946258,2.0597024000017,67.0771134999959,19.4419282999224,69.1444694999955,93,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,11,20560912,3350416354f41c33,20798,20749,0.236155959323341,23595,27901,30060736,3900,24001,0,24000,2400,6817659,7161,0,0,0,6817659,25,0.00749799999903189,1.50764860000345,63.5997386999952,15.7255473998957,65.1150959999941,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,12,20560913,3350416354f41c33,20749,20749,0,22915,30451,42031612,6450,24001,0,24000,2400,9746628,11839,0,0,0,9746628,42,0.00728190000518225,2.53905440000381,68.2444151999953,20.9110096998556,70.7909488000005,88,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,13,20560914,3350416354f41c33,20749,20749,0,23660,26401,30859956,2400,24001,0,24000,2400,7054964,7451,0,0,0,7054964,15,0.00748029999522259,0.928661300000385,63.6128203000044,15.4947577999847,64.5492095000009,83,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,14,20560915,3350416354f41c33,20749,20749,0,23451,27601,31982320,3600,24001,0,24000,2400,7305555,7808,0,0,0,7305555,23,0.00718469999992521,1.41993659999571,65.0592308999985,16.149511599906,66.4865379999974,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,15,20560916,3350416354f41c33,20749,20749,0,23660,26401,30412940,2400,24001,0,24000,2400,6943210,7550,0,0,0,6943210,15,0.0129375999968033,0.929953200000455,63.0781849999985,15.1169342000212,64.021338999999,86,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,1,20560902,6ac39e78a5aef412,20749,20749,0,,24001,364342238,0,24001,0,24000,2400,7106737,8018,600,55585865,561,62692602,0,0.0112321999986307,0.0000290000025415793,203.853173700001,156.022699199893,203.864631299999,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,2,20560903,6ac39e78a5aef412,20749,20749,0,,24001,380688374,0,24001,0,24000,2400,7825744,9053,600,57830883,626,65656627,0,0.00793530000373721,0.0000437999988207594,214.131371299998,165.337769000049,214.139545999999,83,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,3,20560904,6ac39e78a5aef412,20749,20749,0,,24001,377156446,0,24001,0,24000,2400,7424313,8340,600,57509849,633,64934162,0,0.0131323000023258,0.0000501000031363219,219.166781,169.130164699993,219.180204900003,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,4,20560905,6ac39e78a5aef412,20749,20749,0,,24001,388617738,0,24001,0,24000,2400,7652645,8621,600,59267843,694,66920488,0,0.0128598000010243,0.000044300002628006,215.611336100003,167.758421399965,215.6244487,81,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,5,20560906,6ac39e78a5aef412,20749,20749,0,,24001,379804844,0,24001,0,24000,2400,7330144,7933,600,58014028,669,65344172,0,0.00874570000451058,0.00011889999586856,213.797727800003,166.441637599972,213.807292800004,78,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,6,20560907,6ac39e78a5aef412,20749,20749,0,,24001,415500492,0,24001,0,24000,2400,8379056,10047,600,63264028,796,71643084,0,0.0131333999961498,0.0000847000046633184,226.287951799997,178.793438800014,226.3013938,92,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,7,20560908,6ac39e78a5aef412,20749,20749,0,,24001,377836228,0,24001,0,24000,2400,7312989,8548,600,57697362,639,65010351,0,0.00739740000426536,0.000090900000941474,211.076414999996,162.84153230003,211.084220900004,81,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,8,20560909,6ac39e78a5aef412,20749,20749,0,,24001,370186206,0,24001,0,24000,2400,7516913,8719,600,56286409,602,63803322,0,0.00792739999451442,0.0000462000025436282,208.761690200001,160.748806000061,208.769855799997,84,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,9,20560910,6ac39e78a5aef412,20749,20749,0,,24001,379116790,0,24001,0,24000,2400,7369857,7942,600,57872877,581,65242734,0,0.00722769999993034,0.0000699000011081807,212.930445400001,164.835633999959,212.937933499998,89,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,10,20560911,6ac39e78a5aef412,20749,20749,0,,24001,383316376,0,24001,0,24000,2400,7453818,8475,600,58516834,659,65970652,0,0.00726749999739695,0.0000237999993260019,220.103220800003,170.520334100001,220.110728,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,11,20560912,6ac39e78a5aef412,20749,20749,0,,24001,400400164,0,24001,0,24000,2400,8047329,9612,600,60968458,760,69015787,0,0.0073950000005425,0.0000692999965394847,226.765842600005,178.054657399975,226.773528800004,87,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,12,20560913,6ac39e78a5aef412,20749,20749,0,,24001,418942786,0,24001,0,24000,2400,7925568,8910,600,64140069,758,72065637,0,0.00677989999530837,0.0000626999972155318,226.5997689,179.484349199949,226.606812500002,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,13,20560914,6ac39e78a5aef412,20749,20749,0,,24001,386910190,0,24001,0,24000,2400,7701846,8864,600,58950451,689,66652297,0,0.00714199999492848,0.0000443999961134978,214.201267600001,166.108483800112,214.2086968,91,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,14,20560915,6ac39e78a5aef412,20749,20749,0,,24001,378230394,0,24001,0,24000,2400,7103021,8053,600,57903035,620,65006056,0,0.00746079999953508,0.0000631000002613291,210.989015300001,163.852971599947,210.9968859,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,15,20560916,6ac39e78a5aef412,20749,20749,0,,24001,408128738,0,24001,0,24000,2400,8068972,9412,600,62242125,742,70311097,0,0.00740049999876646,0.0000459000002592802,220.163114999996,173.081772600024,220.170754799998,80,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,1,20560902,c254bf082018ce29,20749,20749,0,23011,28351,361299878,4350,24001,0,24000,2400,8511670,9446,600,54069683,448,62581353,28,0.00715230000059819,1.65301970000291,207.615958399998,159.82344079997,209.276323300001,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,2,20560903,c254bf082018ce29,20753,20749,0.0192780374957829,23660,26401,412230844,2400,24001,0,24000,2400,10818765,13979,600,61052614,836,71871379,15,0.00756779999937862,0.926366300001973,230.038235199994,181.886220200126,230.9724001,81,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,3,20560904,c254bf082018ce29,20749,20749,0,23618,27751,416103702,3750,24001,0,24000,2400,10123814,13353,600,62138891,839,72262705,24,0.00718339999730233,1.50641080000059,233.043731799997,184.635957399987,234.557535799999,88,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,4,20560905,c254bf082018ce29,20749,20749,0,23011,28651,406490894,4650,24001,0,24000,2400,10499407,12936,600,60271361,777,70770768,30,0.00732469999638852,1.8961804999999,224.969669600003,177.003183900022,226.8734291,87,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,5,20560906,c254bf082018ce29,20749,20749,0,23660,26401,393497514,2400,24001,0,24000,2400,8996921,11103,600,59144955,777,68141876,15,0.00789739999891026,1.06588059999922,219.0665028,171.14053349998,220.140583200002,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,6,20560907,c254bf082018ce29,20749,20749,0,23660,26401,383538522,2400,24001,0,24000,2400,9222329,10931,600,57334851,735,66557180,15,0.00709930000448367,0.953065900001093,217.294253599997,169.064465999967,218.254645100002,84,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,7,20560908,c254bf082018ce29,20749,20749,0,23342,26551,401787568,2550,24001,0,24000,2400,11083026,14497,600,59133394,777,70216420,16,0.0073056000037468,1.00647969999409,221.809208100007,173.980034799977,222.823224600004,92,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,8,20560909,c254bf082018ce29,20769,20749,0.0963901874789146,23660,26401,387916986,2400,24001,0,24000,2400,9102749,10845,600,58144315,660,67247064,15,0.0138243000037619,0.878527300003043,215.032605100001,167.579305799947,215.9252394,89,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,9,20560910,c254bf082018ce29,20749,20749,0,23660,26401,386754036,2400,24001,0,24000,2400,9501032,11452,600,57684968,729,67186000,15,0.00714209999568993,1.01794879999943,215.417770100001,167.164760899992,216.443056900003,80,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,10,20560911,c254bf082018ce29,20749,20749,0,23006,29101,397904756,5100,24001,0,24000,2400,10525411,12836,600,58815502,698,69340913,33,0.00881769999978133,2.08320149999781,228.613696199995,178.575930600062,230.705918399995,87,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,11,20560912,c254bf082018ce29,20749,20749,0,23595,27901,414554566,3900,24001,0,24000,2400,11015439,13834,600,61283785,869,72299224,25,0.0133795000001555,1.64112010000099,231.771009100004,183.102316099925,233.425790000001,89,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,12,20560913,c254bf082018ce29,20749,20749,0,22915,30451,407532074,6450,24001,0,24000,2400,11019361,14053,600,60068255,812,71087616,42,0.00709959999949206,2.6181082999974,225.028873099996,177.513436699905,227.654297300003,86,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,13,20560914,c254bf082018ce29,20749,20749,0,23660,26401,383287966,2400,24001,0,24000,2400,8495232,10279,600,57777823,685,66273055,15,0.00738429999910295,0.954635200003395,214.880933,166.533701099914,215.843211799998,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,14,20560915,c254bf082018ce29,20749,20749,0,23451,27601,389285758,3600,24001,0,24000,2400,9791448,11651,600,57893311,735,67684759,23,0.00722370000585215,1.36835870000505,214.5084861,166.908052099941,215.884358399999,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-rank,hybrid_v4_2,15,20560916,c254bf082018ce29,20749,20749,0,23660,26401,391953556,2400,24001,0,24000,2400,9290349,11116,600,58692010,753,67982359,15,0.00762070000200765,0.910213800001657,211.962440200004,165.743084699934,212.880772500001,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,1,20560902,23e6f34c76eaf7d1,20749,20749,0,23011,28351,361776644,4350,24001,0,24000,2400,6907207,7245,600,55218786,558,62125993,28,0.00734070000180509,1.72483599999396,207.057870000004,158.590684399926,208.790232700005,86,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,2,20560903,23e6f34c76eaf7d1,20749,20749,0,23660,26401,374034062,2400,24001,0,24000,2400,7040872,7451,600,57205079,633,64245951,15,0.00764980000531068,0.852877099998295,214.616763899998,164.78200999993,215.477494699997,87,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,3,20560904,23e6f34c76eaf7d1,20749,20749,0,23618,27751,393224638,3750,24001,0,24000,2400,7111344,7959,600,60334027,710,67445371,24,0.0140806999988854,1.55302220000158,214.903620099998,167.682354600009,216.470952299998,87,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,4,20560905,23e6f34c76eaf7d1,20749,20749,0,23011,28651,443150610,4650,24001,0,24000,2400,8969411,10824,600,67401311,914,76370722,30,0.00733329999638954,1.87750209999649,240.3116305,191.627977299926,242.197105399995,92,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,5,20560906,23e6f34c76eaf7d1,20749,20749,0,23660,26401,373320508,2400,24001,0,24000,2400,7218522,7944,600,56967720,648,64186242,15,0.00798560000112047,1.01682779999828,210.433158100001,161.988385899938,211.458513699996,82,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,6,20560907,23e6f34c76eaf7d1,20749,20749,0,23660,26401,391043850,2400,24001,0,24000,2400,7507910,8485,600,59728685,664,67236595,15,0.00716620000457624,1.01327709999896,215.749533400005,168.488960300027,216.7701743,90,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,7,20560908,23e6f34c76eaf7d1,20749,20749,0,23342,26551,348120604,2550,24001,0,24000,2400,6391872,6365,600,53316336,484,59708208,16,0.00755159999971511,1.06776530000207,194.823545200001,147.35671469997,195.899147300006,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,8,20560909,23e6f34c76eaf7d1,20749,20749,0,23660,26401,368746252,2400,24001,0,24000,2400,7084833,7554,600,56294470,575,63379303,15,0.00700320000032661,0.878879799995048,204.858331100004,157.67245540001,205.744443600001,83,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,9,20560910,23e6f34c76eaf7d1,20749,20749,0,23660,26401,380152080,2400,24001,0,24000,2400,6092735,5906,600,58856840,503,64949575,15,0.00729389999469277,0.926445500001137,210.153264600005,162.505632100008,211.087220299996,80,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,10,20560911,23e6f34c76eaf7d1,20749,20749,0,23006,29101,374603166,5100,24001,0,24000,2400,7113053,7683,600,57206809,612,64319862,33,0.013486700001522,2.24569509999856,216.4972614,167.419422900006,218.756721599995,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,11,20560912,23e6f34c76eaf7d1,20749,20749,0,23595,27901,377487422,3900,24001,0,24000,2400,7481065,8231,600,57462177,668,64943242,25,0.0082299999994575,1.60955819999799,213.094272500006,164.754922600063,214.712284600006,89,entropy_trigger
